web-scraper-order,web-scraper-start-url,rooms_area_price_raw,address_raw,price_raw,description_raw,text_raw
"1703955519-667","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=15","2 Zimmer, CHF 2200.—","Glatttalstrasse 175, 8153 Rümlang, ZH","CHF 2200.—","«Business Apartments in Flughafennähe»","2 Zimmer, CHF 2200.—Glatttalstrasse 175, 8153 Rümlang, ZH«Business Apartments in Flughafennähe»An exklusiver Lage entsteht ist ein neues Mehrfamilienhaus mit 44 Wohnungen, Tankstelle und Gewerbefläche entstandenWir vermieten diese möblierten Apartments der besonderen Art - komfortabel und sofort bezugsbereit per sofort nach Verfügbarkeit. Erleben Sie gemütliches Wohnen im Herzen von Rümlang. Ihre neuen vier Wände überraschen Sie mit folgenden Highlights, welche im Mietpreis inklusive sind:+ Sämtliche Nebenkosten wie Strom, Wasser, Heizung + Internet via WLAN+ Komplett ausgestattete Küche mit Kühlschrank und Induktionsherd+ Wasserkocher, Anbieter kontaktierenKontaktieren"
"1703955519-668","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=15","3,5 Zimmer, 80 m², CHF 2650.—","Sonnenbühlstrasse 2, 8181 Höri, ZH","CHF 2650.—","«Heimeliges Bijou - Moderner Neubau in Höri»","3,5 Zimmer, 80 m², CHF 2650.—Sonnenbühlstrasse 2, 8181 Höri, ZH«Heimeliges Bijou - Moderner Neubau in Höri»In der idyllischen Landschaft von Höri entstehen drei neue Mehrfamilienhäuser. Betreten Sie diese bezaubernden Wohnräume an einem traumhaften Standort. Hier erwartet Sie ein grosszügiger Grundriss, eine hochwertige Innenausstattung sowie ein geräumiger Balkon, der zusätzlichen Komfort bietet.Das Neubauprojekt zeichnet sich durch einen gut durchdachten Grundriss und eine ansprechende Architektur aus, die für herausragende Wohlfühlmomente in den eigenen vier Wänden sorgen. Geräumige Zimmer und die Verwendung hochwertiger Materialien versprechen eAnbieter kontaktierenKontaktieren"
"1703955519-669","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=15","4,5 Zimmer, 103 m², CHF 2730.—","Am Gulmenbach 10, 8820 Wädenswil, ZH","CHF 2730.—","«Wohnen mit Seesicht»","4,5 Zimmer, 103 m², CHF 2730.—Am Gulmenbach 10, 8820 Wädenswil, ZH«Wohnen mit Seesicht»Diese lichtdurchflutete Wohnung zeichnet sich durch ihren grosszügigen, offenen Grundriss aus: Parkett in der ganzen Wohnunggrosse Fenster mit elektrisch bedienbaren Lamellenstorenpflegeleichte Plattenbeläge in den Nasszellen (Bad/Dusche und WC/Dusche)Küche mit Glaskeramikherd, grossem Kühlschrank mit integriertem Tiefkühlschrank und viel StauraumWintergarten mit CheminèeEinbauschränke im EingangsbereichEigene WM/TU im KellerEinstellhallenplätze à Fr. 150.00/Monat können dazugemietet werden.In der Nähe zur Liegenschaft befindet sich die Schule,"
"1703955519-670","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=15","1,5 Zimmer, 39 m², CHF 1739.—","Hungerbergstr. 27, 8046 Zürich, ZH","CHF 1739.—","«Moderne 1.5-Zimmer-Wohnung im Grünen zu vermieten»","1,5 Zimmer, 39 m², CHF 1739.—Hungerbergstr. 27, 8046 Zürich, ZH«Moderne 1.5-Zimmer-Wohnung im Grünen zu vermieten»Per 1. April 2024 vermieten wir diese grosszügige und helle 1.5-Zimmer-Wohnung an der Hungerbergstrasse 27 in 8046 Zürich Affoltern.Die gesamte Liegenschaft wurde 2014 vollumfänglich saniert. Zur Wohnung gehören ein Kellerabteil im 1.UG und eine Waschküche sowie ein Trockenraum zur Mitbenützung.Der Wohnbereich ist mit Eichenparkett ausgestattet und die Küche sowie die Nasszelle verfügen über einen Plattenbelag. Die Küche präsentiert sich in einem elfenbeinfarbigen Stil und ist mit Elektroluxgeräten (Glaskeramik, Backofen, Geschirrspüler, Kühlsc"
"1703955519-671","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=15","5,5 Zimmer, 115 m², CHF 3630.—","Rohrhaldenstrasse 43, 8712 Stäfa, ZH","CHF 3630.—","«Leben am Zürichsee»","5,5 Zimmer, 115 m², CHF 3630.—Rohrhaldenstrasse 43, 8712 Stäfa, ZH«Leben am Zürichsee»Wir vermieten per 1. März 2024 diese sanierte 5½-Zimmer-Wohnung im Kehlhof-Quartier.Die Wohnung besticht durch die erhöhte, besonnte Lage oberhalb des örtlichen Rebberges und ihrem gemütlichen Balkon mit Seesicht.DIE AUSSTATTUNG:Drei Schlafzimmer, ein Büro/Studio (welches ebenfalls als Schlafzimmer genutzt werden kann)Grosses lichtdurchflutetes Wohn- und Esszimmer mit CheminéeParkettböden Eiche geölt (Landhausdiele) in allen Zimmern und im Wohn- und EsszimmerModerne Küche mit Seesicht und sämtlichem Komfort; Induktionskochfeld, Backofen auf Sic"
"1703955519-672","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=15","1 Zimmer, 19 m², CHF 1120.—","Morgartenstrasse 12, 8004 Zürich, ZH","CHF 1120.—","«Studio im Herzen von Zürich»","1 Zimmer, 19 m², CHF 1120.—Morgartenstrasse 12, 8004 Zürich, ZH«Studio im Herzen von Zürich»Die Liegenschaft befindet sich an idealer und sonniger Lage neben dem Stauffacher und bietet durch die Nähe zu Einkaufsmöglichkeiten und öffentlichen Verkehrsmitteln sowie die generell gute Infrastruktur viel Bequemlichkeit.Das frei werdende Mansardenzimmer (10509) bietet Ihnen die folgende Ausstattung:schöner Parkettbodenviel TageslichtBad mit Duschkabine, WC und LavaboEine Küche ist nicht vorhanden. Für zusätzlichen Stauraum kann ein Estrichabteil für monatlich CHF 20.00 dazu gemietet werden. Haustiere sind in dieser Liegenschaft erlaubt.Konn"
"1703955522-673","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=14","3 Zimmer, 76 m², CHF 1430.—","Gentertstrasse 10, 8181 Höri, ZH","CHF 1430.—","«Gemütliche 3-Zimmerwohnung in Höri!»","3 Zimmer, 76 m², CHF 1430.—Gentertstrasse 10, 8181 Höri, ZH«Gemütliche 3-Zimmerwohnung in Höri!»Per 01.01.2024 vermieten wir in Höri diese grosszügige 3-Zimmerwohnung.Die LageDie ausgezeichnete Infrastruktur macht Höri zu einem attraktiven Wohnort. Ein gut ausgebautes Netz von öffentlichen Verkehrsmitteln sorgt für eine optimale Verkehrsanbindung.Ein Rundgang durch die WohnungDer helle Parkett sowie die grossen Fenster bieten ein charmantes und hochwertiges Wohngefühl. Weiter bietet Ihnen das Objekt folgende Vorzüge:Lichtdurchflutete Wohnung mit grosszügigem Wohn- und EssbereichHelle Wohnküche mit Fenster Helles Badezimmer mit Badewanne, Anbieter kontaktierenKontaktieren"
"1703955522-674","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=14","3,5 Zimmer, 94 m², CHF 2981.—","Albulastrasse 60, 8048 Zürich, ZH","CHF 2981.—","«Grosszügige 3.5 Zimmerwohnungen zu einem attraktiven Preis»","3,5 Zimmer, 94 m², CHF 2981.—Albulastrasse 60, 8048 Zürich, ZH«Grosszügige 3.5 Zimmerwohnungen zu einem attraktiven Preis»Wir vermieten eine 3.5-Zimmerwohnung - keine 500 Meter vom Bahnhof Altstetten entfernt - in der Wohnüberbauung Connect. Der Grundriss ist offen und modern gestaltet - passend für Singles, Paare oder Familien. Die zentrale Lage ermöglicht Ihnen Restaurants, Einkaufsmöglichkeiten und Freizeitaktivitäten zu Fuss zu erreichen, was ein Muss-Kriterium einer guten Stadtwohnung ist.Die grossformatigen Fensterfronten lassen viel Licht in die Wohnräume und bieten ab den oberen Etagen zudem eine imposante Fernsicht.Folgende Annehmlichkeiten warten auf Sie"
"1703955522-675","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=14","3 Zimmer, 60 m², CHF 2690.—","Lessingstrasse 49, 8002 Zürich, ZH","CHF 2690.—","«Exklusives Wohnerlebnis, Natur & Stadtnah»","3 Zimmer, 60 m², CHF 2690.—Lessingstrasse 49, 8002 Zürich, ZH«Exklusives Wohnerlebnis, Natur & Stadtnah»Sie lieben die NATUR möchten aber in wenigen Gehminuten IM ZENTRUM sein? Bei uns bekommen Sie Beides! Geniessen Sie die schöne 3 Zimmerwohnung an attraktiver Lage, neben der Sihl und doch im Zentrum mit moderner und erstklassiger Innenarchitektur & wunderschöner Aussicht auf die Natur! WIR LASSEN IHNEN KEINE WÜNSCHE OFFEN: Eingangsbereich mit modernem Fliesenboden & SpotlightsWohn & Schlafbereiche mit Laminatboden ausgestattetModerne, geräumige Küche mit GeschirrspülerSchönes Bad/WCBalkon mit Sicht auf die SihlSIHLCITY Einkaufszentrum gegenüberAnbieter kontaktierenKontaktieren"
"1703955522-676","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=14","1,5 Zimmer, 35 m², CHF 1550.—","Gringglenstrasse 3, 8180 Bülach, ZH","CHF 1550.—","«neu renovierte Wohnung»","1,5 Zimmer, 35 m², CHF 1550.—Gringglenstrasse 3, 8180 Bülach, ZH«neu renovierte Wohnung»BülachWir vermieten per sofort eine neu renovierte 1.5 Zimmer-Wohnung an der ruhigen Wohngegend, Gringglenstrasse 3, Bülach.Nebst dem ansprechenden Grundriss überzeugt diese Wohnung unter anderem mit folgendem Komfort:Geräumiger Wohnbereich- Schlafzimmer mit Parkett und Laminatboden- Küche mit, Keramikherd, Dampfabzug, Ofen und Kühl-Tiefkühlschrank.- Komplettes Badezimmer- Waschküche zur Mitbenutzung- Gemeinsamer Garten/WieseÖffentliche Verkehrsmittel in nächster Nähe. Einkaufsmöglichkeiten ca. 10-15 min entfernt.Wenn Sie die unzählige VorteileAnbieter kontaktierenKontaktieren"
"1703955522-677","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=14","4,5 Zimmer, 113 m², CHF 2790.—","Aspbachstrasse 2, 8426 Lufingen, ZH","CHF 2790.—","«4.5 Zi.-Wohnung im 1. OG»","4,5 Zimmer, 113 m², CHF 2790.—Aspbachstrasse 2, 8426 Lufingen, ZH«4.5 Zi.-Wohnung im 1. OG»Minergie Standard mit Lüftung pro WohnungWaschmaschine/Tumbler in der WohnungBad mit Doppelwaschtisch und WC ca. 6 m2 Dusche mit Lavabo und WC ca. 4. m2Balkon ca. 21 m2separates Kellerabteil ca. 9 m2Tiefgaragenplatz vorhanden Fr. 150.-- / Mt. (auf Wunsch auch 2er PPL verfügbar)Grosszügige und helle Räume mit einem hohen AusbaustandardModerne offene Küche mit GranitabdeckungGlaskeramik und GeschirrspülerSchlafräume mit Eichenparkett, Wohnzimmer und übriger Wohnbereich mit Plattensehr gute Verbindungen mit dem ö.V. zum Flughafen und nach ZürichBe"
"1703955522-678","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=14","3,5 Zimmer, 84 m², CHF 2050.—","Sandrainstrasse 6, 8156 Oberhasli, ZH","CHF 2050.—","«Wohnen in ruhigem Quartier»","3,5 Zimmer, 84 m², CHF 2050.—Sandrainstrasse 6, 8156 Oberhasli, ZH«Wohnen in ruhigem Quartier»Die moderne Wohnung verfügt über folgenden Ausbaustandard:Wohn-/ Schlafzimmer mit ParkettbödenOffene, helle Küche mit viel StauraumGrosszügiges Bad / WC separate Dusche / WC Sonniger BalkonReduit mit Waschturmgrosses KellerabteilEinstellplätze können zu CHF 140.00 dazu gemietet werden.Die Ortschaft Oberhasli in der Gemeinde Niederhasli befindet sich in ruhiger Umgebung und verfügt über einen Volg sowie Restaurants. Das attraktive Naherholungsgebiet lädt zu erhohlsamen Spaziergängen ein.Die Bushaltestelle ""Oberhasli Dorf"" in Richtung Rümlang befAnbieter kontaktierenKontaktieren"
"1703955522-679","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=14","3,5 Zimmer, 100 m², CHF 2750.—","Dialogplatz 4, 8400 Winterthur, ZH","CHF 2750.—","«Urbanes Wohnen im Herzen der Lokstadt»","3,5 Zimmer, 100 m², CHF 2750.—Dialogplatz 4, 8400 Winterthur, ZH«Urbanes Wohnen im Herzen der Lokstadt»Im Trendquartier auf dem ehemaligen Sulzer-Areal ein paar Gehminuten vom Bahnhof und der Altstadt von Winterthur entfernt.Wir vermieten per 1. März 2024 eine helle, grosszügig konzipierte 3.5-Zimmerwohnung im 2. OG des Krokodils mit grossem Balkon (Südwest-Ausrichtung) ausgerichtet auf den Innenhof. Die hellen Wohnräume unterteilen sich in eine offene, sehr moderne Küche mit Bar, verbunden mit einem einladenden hellen Essbereich und 2 Zimmern mit raumhohen Fenstern. Ein durchgehender geölter Eichenparkett vermittelt eine gemütliche Wohnatmosphä"
"1703955522-680","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=14","CHF 1500.—","Flurstrasse 12/14, 8302 Kloten, ZH","CHF 1500.—","«Ihr Business Apartment möbliert und per sofort einzugsbereit»","CHF 1500.—Flurstrasse 12/14, 8302 Kloten, ZH«Ihr Business Apartment möbliert und per sofort einzugsbereit»Einziehen und wohlfühlen ist hier die Devise.Profitieren Sie an diesem Standort von einer zentralen Wohnlage und geniessen Sie die Nähe zum weltbekannten Flughafen Zürich.Ihre neue Wohnoase überrascht Sie mit folgenden Highlights, welche im Mietpreis inklusive sind:-Sämtliche Nebenkosten wie Strom, Wasser und Heizung -Hochwertige und komplette Einrichtung-WLAN, TV, Radio-Badezimmer mit Dusche und WC-Voll ausgestattete Kochnische-Kaffeemaschine, Teekocher-Zusätzliche ausgestattete Küche auf jedem StockwerkFür Ihre Fahrzeuge können Sie TiefgarageAnbieter kontaktierenKontaktieren"
"1703955522-681","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=14","1,5 Zimmer, CHF 2100.—","Sihlfeldstrasse 83, 8004 Zürich, ZH","CHF 2100.—","«Mittendrin im Lochergut»","1,5 Zimmer, CHF 2100.—Sihlfeldstrasse 83, 8004 Zürich, ZH«Mittendrin im Lochergut»An zentraler Lage Mitten in der Stadt vermieten wir diese möblierten Apartments der besonderen Art nach Verfügbarkeit - komfortabel und sofort bezugsbereit. Erleben Sie gemütliches Wohnen in einer frisch sanierten Liegenschaft im Herzen von Zürich.Ihre neuen vier Wände überraschen Sie mit folgenden Highlights, welche im Mietpreis inklusive sind:+ Sämtliche Nebenkosten wie Strom, Wasser, Heizung + WLAN+ Komplett ausgestattete Küche mit Kühlschrank und 2-Platten Induktionsherd+ Wasserkocher, Pfannen, Geschirr+ Flachbildschirm Fernseher + KabelferAnbieter kontaktierenKontaktieren"
"1703955522-682","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=14","4,5 Zimmer, 111 m², CHF 2270.—","Binzikerstrasse 56, 8627 Grüningen, ZH","CHF 2270.—","«Dachschrägen – sonnig – geschmackvoll»","4,5 Zimmer, 111 m², CHF 2270.—Binzikerstrasse 56, 8627 Grüningen, ZH«Dachschrägen – sonnig – geschmackvoll»Zu vermieten per 1. Febr. oder 1. April 2024 eine schöne, geschmackvoll ausgebaute Dachwohnung als Nichtraucherwohnung.Nebst dem schönen, sonnigen Balkon bietet die Wohnung noch weitere Vorteile:Böden im Wohnbereich und in den Schlafzimmern mit ParkettWohnraum mit Fenstern in der Dachschräge und grosser Doppelfenstertüre zum Balkonoffene, moderne Küche mit zwei FensternSchlafräume teils mit Dachabschrägungen oder LukarneReduit und Vorraum, als Büro nutzbarGalerie über dem Eingangsbereich (zusätzliche 7m2)grosszügiges WC mit Bad und begehbarem S"
